zipcode,lat,long,sqft_living,grade,condition,view,waterfront,yr_built,yr_renovated,bedrooms,bathrooms,recently_renovated,price
98105,47.669,-122.275,2800,9,3,0,0,1951,2002,4,3.5,0,880000.0
98198,47.42,-122.323,2240,7,4,0,0,1955,0,6,1.75,0,279000.0
98022,47.1913,-122.012,1810,8,3,2,0,1991,0,3,2.0,0,295000.0
98103,47.6666,-122.331,1070,7,3,0,0,1924,0,2,1.0,0,640000.0
98040,47.5639,-122.217,2490,9,5,0,0,1968,0,4,2.0,0,940000.0
98038,47.3483,-122.052,1960,7,3,0,0,2003,0,4,2.5,0,260000.0
98072,47.7648,-122.164,2930,9,3,0,0,2004,0,3,2.75,0,559900.0
98103,47.6794,-122.357,1510,7,5,0,0,1911,0,4,2.0,0,791500.0
98133,47.7535,-122.354,1420,7,3,0,0,1954,0,3,1.75,0,265000.0
98178,47.4945,-122.22,1740,7,3,0,0,1954,0,3,1.75,0,245000.0
98052,47.6945,-122.093,2560,7,4,0,0,1962,0,4,1.75,0,485000.0
98059,47.5222,-122.157,3040,9,3,0,0,2010,0,4,3.5,0,684000.0
98125,47.7222,-122.32,2500,8,3,0,0,1957,0,3,1.75,0,425000.0
98070,47.3796,-122.49,1275,6,4,0,0,1991,0,4,1.75,0,309600.0
98065,47.5374,-121.875,2580,8,3,0,0,2002,0,4,2.5,0,552250.0
98178,47.4897,-122.24,1000,6,3,0,0,1943,0,4,1.0,0,165000.0
98178,47.4897,-122.24,1000,6,3,0,0,1943,0,4,1.0,0,239900.0
98059,47.4716,-122.078,1070,6,4,0,0,1930,0,2,1.0,0,320000.0
98030,47.3581,-122.173,1390,7,4,0,0,1987,0,3,2.0,0,206600.0
98155,47.7713,-122.307,2500,7,3,0,0,1973,0,4,1.75,0,387000.0
98014,47.675,-121.854,560,4,3,0,0,1967,0,1,0.75,0,299000.0
98040,47.5603,-122.222,2270,9,3,0,0,1965,0,4,2.75,0,855000.0
98166,47.4147,-122.337,1900,7,4,0,0,1954,0,3,1.0,0,315000.0
98103,47.68,-122.353,990,7,5,2,0,1907,0,2,1.0,0,437500.0
98001,47.3117,-122.27,1550,7,4,0,0,1969,0,4,1.5,0,252000.0
98118,47.543,-122.28,2200,7,5,0,0,1955,0,4,1.75,0,375000.0
98038,47.3607,-122.034,1910,7,3,0,0,2005,0,4,2.5,0,300000.0
98006,47.5759,-122.137,1750,7,4,0,0,1954,0,4,1.0,0,420000.0
98033,47.6891,-122.159,1330,7,3,0,0,1928,1954,3,1.0,0,900000.0
98116,47.565,-122.381,2440,9,3,2,0,2000,0,3,2.5,0,679900.0
98053,47.6359,-121.974,1640,7,3,0,0,1992,0,3,2.5,0,463000.0
98059,47.4769,-122.141,2760,9,4,0,0,1978,0,5,2.5,0,380000.0
98038,47.3845,-122.029,1820,7,3,0,0,1994,0,4,2.5,0,329500.0
98033,47.6743,-122.184,2110,8,3,0,0,2013,0,3,2.5,0,604950.0
98006,47.5651,-122.164,3040,8,4,2,0,1966,0,5,2.5,0,795000.0
98045,47.4853,-121.709,1840,7,3,0,0,1994,0,3,2.0,0,465000.0
98166,47.4508,-122.359,2990,9,3,0,0,2002,0,4,2.5,0,673000.0
98074,47.6375,-122.016,3520,10,3,0,0,1991,0,4,2.5,0,810000.0
98075,47.5944,-122.042,2440,8,4,0,0,1989,0,4,2.75,0,785000.0
98056,47.4888,-122.182,2090,7,3,0,0,1986,0,4,3.0,0,338000.0
98056,47.5112,-122.19,1430,7,3,0,0,1993,0,3,2.25,0,280000.0
98133,47.7711,-122.341,2180,7,5,0,0,1954,0,4,2.25,0,315000.0
98133,47.7711,-122.341,2180,7,5,0,0,1954,0,4,2.25,0,530000.0
98023,47.2813,-122.345,3450,9,3,0,0,2004,0,5,3.0,0,380000.0
98056,47.5038,-122.189,1450,7,3,0,0,1994,0,3,2.25,0,297000.0
98075,47.5823,-121.97,3230,10,3,0,0,2004,0,4,2.5,0,730000.0
98125,47.7164,-122.304,1640,7,3,0,0,1940,0,3,1.75,0,450000.0
98038,47.3624,-122.045,1590,7,3,0,0,1997,0,3,3.0,0,275000.0
98115,47.6831,-122.329,2020,7,3,0,0,1960,0,4,2.0,0,595000.0
98144,47.592,-122.307,1300,7,3,0,0,1904,2014,3,1.5,1,435000.0
98011,47.7461,-122.195,1380,6,1,0,0,1954,0,2,1.5,0,270000.0
98077,47.7268,-122.06,4040,10,3,0,0,1986,0,3,3.0,0,950000.0
98019,47.7237,-121.959,2130,7,3,0,0,2001,0,4,2.25,0,389000.0
98052,47.6283,-122.095,2550,8,3,0,0,1968,0,4,2.25,0,560000.0
98006,47.5543,-122.148,4800,11,3,2,0,1998,0,5,3.5,0,1350000.0
98040,47.5483,-122.226,2510,8,4,0,0,1969,0,4,2.25,0,799000.0
98072,47.7591,-122.146,1410,7,4,0,0,1983,0,3,2.0,0,365500.0
98058,47.4612,-122.169,1650,7,3,0,0,1979,0,3,2.0,0,252350.0
98146,47.4987,-122.365,2120,8,3,0,0,1993,0,4,2.5,0,403950.0
98177,47.772,-122.358,2040,7,3,0,0,1954,0,4,1.5,0,385000.0
98106,47.5287,-122.35,1550,7,3,0,0,1957,0,4,1.0,0,345000.0
98008,47.6109,-122.114,1980,9,4,0,0,1979,0,3,2.75,0,490000.0
98019,47.7736,-121.901,1600,8,3,0,0,2005,0,3,2.5,0,330000.0
98004,47.6294,-122.218,3300,8,3,0,0,1953,0,4,2.75,0,927000.0
98040,47.5634,-122.213,3840,10,4,1,0,1983,0,4,2.5,0,1118000.0
98028,47.7405,-122.241,1220,7,5,0,0,1950,0,2,1.0,0,330000.0
98008,47.5976,-122.118,2720,7,4,0,0,1958,0,5,2.25,0,530000.0
98006,47.5722,-122.129,1940,8,1,0,0,1962,0,4,2.0,0,365000.0
98118,47.5644,-122.289,2160,7,3,0,0,1909,2011,3,2.5,1,378750.0
98058,47.4556,-122.157,1530,7,4,0,0,1968,0,4,1.75,0,269900.0
98122,47.6055,-122.305,1710,8,3,0,0,2008,0,3,3.5,0,557000.0
98022,47.1775,-122.022,3730,7,4,0,0,1974,0,4,1.75,0,360000.0
98117,47.6879,-122.385,940,7,4,0,0,1937,0,2,1.0,0,352000.0
98045,47.4807,-121.779,1750,8,3,0,0,1994,0,3,2.5,0,437000.0
98038,47.3845,-122.032,1820,7,3,0,0,1994,0,4,2.5,0,322500.0
98116,47.5815,-122.402,1510,9,3,0,0,2001,0,3,3.25,0,650000.0
98103,47.6609,-122.344,1290,8,3,0,0,2001,0,3,2.0,0,450000.0
98092,47.3163,-122.188,1570,7,3,0,0,1998,0,3,2.0,0,278500.0
98055,47.4309,-122.191,1930,8,3,0,0,1995,0,4,2.5,0,364950.0
98038,47.401,-122.026,2840,10,4,4,0,1986,0,4,3.5,0,840000.0
98031,47.404,-122.191,1550,7,3,0,0,1991,0,3,2.5,0,268000.0
98070,47.3889,-122.482,833,5,3,0,0,2006,0,2,1.0,0,517534.0
98077,47.7718,-122.095,2990,8,4,0,0,1978,0,3,2.5,0,632925.0
98034,47.7067,-122.2,2000,9,3,0,0,1995,0,3,2.5,0,577500.0
98178,47.504,-122.227,2390,7,3,2,0,1920,0,4,1.5,0,339000.0
98052,47.7015,-122.164,2910,7,4,0,0,1967,0,3,1.75,0,570000.0
98024,47.5753,-121.95,2085,7,3,0,0,1964,0,4,1.75,0,563500.0
98133,47.7448,-122.333,2200,7,5,0,0,1962,0,4,2.25,0,423000.0
98019,47.7318,-121.982,1860,8,3,0,0,2012,0,3,2.25,0,355000.0
98024,47.5954,-121.95,6070,12,3,0,0,1999,0,5,4.25,0,1550000.0
98103,47.6885,-122.337,950,7,3,0,0,1941,0,2,1.0,0,482000.0
98006,47.5724,-122.179,1600,7,5,0,0,1955,0,3,1.75,0,625000.0
98056,47.5272,-122.169,2250,8,3,0,0,1988,0,3,2.5,0,538000.0
98058,47.4334,-122.161,2280,8,4,0,0,1985,0,3,2.5,0,380000.0
98122,47.6073,-122.308,940,7,3,0,0,1909,0,2,1.0,0,375000.0
98038,47.3592,-122.046,1530,7,5,0,0,1996,0,3,2.5,0,245000.0
98166,47.4546,-122.337,2190,7,4,0,0,1947,1974,5,1.75,0,310000.0
98004,47.6408,-122.219,2350,8,4,0,0,1976,0,3,2.0,0,1300000.0
98034,47.7245,-122.2,1440,7,3,0,0,1971,0,4,2.0,0,397000.0
98058,47.4362,-122.178,2200,8,3,0,0,2005,0,3,2.5,0,365000.0
98042,47.3739,-122.156,2290,9,3,0,0,1990,0,4,3.0,0,328500.0
98052,47.7205,-122.127,4040,11,3,0,0,1987,0,4,3.0,0,988000.0
98103,47.6636,-122.33,2610,8,5,0,0,1922,0,4,2.5,0,1000000.0
98055,47.4324,-122.197,1490,7,3,0,0,2005,0,3,2.5,0,237000.0
98011,47.7734,-122.224,2450,8,3,0,0,2003,0,4,2.5,0,525000.0
98006,47.559,-122.164,1710,9,3,0,0,1976,2014,4,2.5,1,749000.0
98074,47.633,-122.041,4870,10,3,0,0,1983,0,5,2.5,0,722500.0
98052,47.6954,-122.103,3130,10,3,0,0,1991,0,3,2.5,0,843000.0
98115,47.6776,-122.318,1270,8,3,0,0,2000,0,2,2.0,0,438000.0
98146,47.504,-122.382,2120,8,3,2,0,1977,0,3,1.75,0,578000.0
98001,47.2613,-122.255,1670,7,5,0,0,1954,0,3,1.5,0,227950.0
98001,47.3417,-122.271,2070,7,3,0,0,1974,0,3,2.25,0,196000.0
98105,47.6694,-122.275,1420,8,3,0,0,1953,0,2,1.0,0,641000.0
98038,47.4056,-121.955,1250,6,4,0,0,1980,0,3,1.5,0,350000.0
98032,47.3838,-122.289,940,7,4,0,0,1960,0,3,1.0,0,205000.0
98072,47.7487,-122.082,1920,7,3,0,0,1968,0,3,1.75,0,400000.0
98027,47.5534,-122.078,3545,10,3,0,0,2005,0,3,2.5,0,1030000.0
98034,47.7355,-122.18,1260,7,3,0,0,1972,0,3,2.0,0,505000.0
98034,47.7206,-122.211,2340,7,3,0,0,1975,0,5,2.5,0,475000.0
98028,47.7691,-122.262,2590,8,5,0,0,1977,0,3,2.25,0,520000.0
98034,47.7183,-122.258,3970,10,3,2,0,1977,1999,3,4.5,0,1450000.0
98011,47.7736,-122.214,1220,7,3,0,0,1965,0,3,1.75,0,333500.0
98038,47.361999999999995,-122.029,1400,6,4,0,0,1976,0,3,1.0,0,232000.0
98006,47.5698,-122.121,2360,8,4,0,0,1983,0,3,2.75,0,691100.0
98040,47.5505,-122.221,1870,8,4,0,0,1960,0,3,1.75,0,811000.0
98028,47.7605,-122.234,2830,9,3,0,0,2001,0,3,2.5,0,551000.0
98072,47.7356,-122.157,2260,8,3,0,0,1994,0,3,2.5,0,496500.0
98070,47.3844,-122.438,1970,9,4,3,1,1980,0,3,3.0,0,705000.0
98055,47.4904,-122.226,3140,9,5,2,0,1966,0,4,2.5,0,578000.0
98042,47.3663,-122.089,1240,7,5,0,0,1986,0,3,1.75,0,255000.0
98006,47.5637,-122.123,3450,10,3,0,0,2007,0,4,3.5,0,1050000.0
98042,47.3759,-122.125,2570,8,4,0,0,1989,0,3,2.25,0,348000.0
98031,47.3912,-122.167,1510,7,3,0,0,1985,0,3,2.0,0,230000.0
98023,47.3305,-122.371,2390,9,3,0,0,1988,0,4,2.25,0,359500.0
98133,47.7617,-122.357,980,6,3,0,0,1953,0,3,1.0,0,330000.0
98014,47.6499,-121.909,430,4,2,0,0,1912,0,1,0.75,0,80000.0
98133,47.7311,-122.353,1480,7,3,0,0,1954,0,3,1.75,0,465000.0
98042,47.3701,-122.107,1850,8,3,0,0,1997,0,4,2.5,0,325000.0
98168,47.4857,-122.318,2270,7,4,0,0,1947,0,3,2.0,0,340500.0
98038,47.3724,-122.042,1810,8,3,0,0,1993,0,3,2.5,0,342500.0
98178,47.4855,-122.266,1610,6,3,0,0,1930,1983,2,2.0,0,290900.0
98074,47.6336,-122.064,3840,10,3,0,0,2000,0,3,4.25,0,868700.0
98125,47.717,-122.281,4110,9,3,1,0,1928,2013,4,2.75,1,1199000.0
98074,47.6332,-122.066,4190,11,3,0,0,2000,0,4,3.25,0,1150000.0
98074,47.5906,-122.062,3390,9,3,0,0,2011,0,4,2.75,0,859900.0
98029,47.5461,-121.998,1890,7,3,0,0,2003,0,4,2.25,0,520000.0
98118,47.5674,-122.29,1610,9,3,2,0,2005,0,3,2.5,0,460000.0
98115,47.6943,-122.29,1050,7,3,0,0,1949,0,3,1.5,0,438924.0
98126,47.5486,-122.38,630,5,3,0,0,1918,0,2,1.0,0,315000.0
98033,47.6658,-122.188,2910,8,3,2,0,1975,0,4,2.75,0,590000.0
98006,47.5772,-122.153,1700,7,3,0,0,1955,0,4,1.75,0,378500.0
98042,47.3875,-122.161,1950,9,4,0,0,1990,0,3,2.5,0,328500.0
98005,47.6344,-122.174,2990,8,4,0,0,1973,0,3,3.0,0,849950.0
98136,47.5275,-122.391,1350,7,3,2,0,1950,0,3,1.5,0,525000.0
98074,47.6179,-122.005,4860,9,3,0,0,1993,0,4,3.25,0,1385000.0
98023,47.3078,-122.378,2160,8,4,0,0,1978,0,4,2.5,0,295000.0
98006,47.5521,-122.137,4860,11,3,0,0,1998,0,6,3.5,0,1067000.0
98118,47.5158,-122.264,890,6,3,0,0,1917,0,2,2.0,0,207950.0
98075,47.5985,-121.977,2810,9,3,0,0,2002,0,4,2.75,0,699900.0
98027,47.5645,-122.082,3400,8,4,1,0,1977,0,5,2.5,0,1280000.0
98052,47.6734,-122.154,1580,7,4,0,0,1963,0,4,1.5,0,452000.0
98055,47.4734,-122.186,1680,7,4,1,0,1987,0,3,2.0,0,370000.0
98042,47.3811,-122.087,1300,7,5,0,0,1968,0,3,1.75,0,232000.0
98034,47.7081,-122.215,2820,7,4,0,0,1960,0,5,2.5,0,669950.0
98034,47.7193,-122.216,1510,7,3,0,0,1972,0,3,2.0,0,397500.0
98112,47.6192,-122.301,1230,8,3,0,0,2004,0,2,2.5,0,490000.0
98116,47.5836,-122.387,2110,9,3,0,0,1925,2003,4,2.0,0,725000.0
98032,47.3841,-122.284,3080,7,4,2,0,1958,0,3,2.75,0,299000.0
98116,47.5872,-122.39,1490,7,4,0,0,1900,0,2,1.5,0,625000.0
98065,47.5322,-121.88,2120,7,3,0,0,2000,0,3,2.5,0,437500.0
98065,47.5416,-121.864,3180,9,3,0,0,2003,0,4,2.5,0,650000.0
98117,47.6799,-122.381,1490,7,3,0,0,1929,0,2,1.0,0,475000.0
98042,47.3672,-122.151,1930,8,4,0,0,1966,0,3,2.0,0,342000.0
98033,47.684,-122.205,2770,10,3,0,0,1999,0,4,2.5,0,1197350.0
98055,47.4404,-122.191,1670,7,4,0,0,1963,0,3,1.5,0,280000.0
98188,47.4467,-122.281,1330,7,3,0,0,1993,0,2,1.75,0,240000.0
98107,47.6729,-122.363,1210,7,4,0,0,1924,0,3,1.0,0,529000.0
98136,47.5346,-122.385,1190,7,4,0,0,1941,0,3,1.0,0,442000.0
98119,47.6454,-122.373,1540,7,4,0,0,1946,0,2,1.0,0,615000.0
98033,47.6821,-122.196,4030,10,3,0,0,2006,0,4,3.75,0,1485000.0
98052,47.7206,-122.11,2430,8,4,0,0,1981,0,4,1.75,0,585000.0
98059,47.4877,-122.139,2600,8,3,0,0,2005,0,4,2.5,0,480000.0
98053,47.6554,-122.018,4410,9,4,0,0,1990,0,5,3.5,0,1095000.0
98133,47.7343,-122.347,1330,7,3,0,0,1949,0,4,1.0,0,290000.0
98116,47.5789,-122.393,1900,7,5,0,0,1951,0,3,1.75,0,615000.0
98133,47.7439,-122.339,1100,7,4,0,0,1950,0,2,1.0,0,300000.0
98030,47.3818,-122.225,1980,6,3,0,0,1932,0,3,1.0,0,308000.0
98033,47.6734,-122.173,2400,9,3,0,0,2001,0,3,2.5,0,750000.0
98112,47.6415,-122.285,4760,9,5,0,0,1916,0,4,2.25,0,2250000.0
98059,47.4711,-122.084,3180,10,3,0,0,2005,0,4,3.25,0,890000.0
98058,47.452,-122.177,1190,6,5,0,0,1958,0,3,1.0,0,288000.0
98178,47.4973,-122.221,630,6,3,0,0,1943,2005,2,1.0,1,190000.0
98133,47.7546,-122.341,2530,8,3,0,0,2005,0,5,3.0,0,515000.0
98055,47.4667,-122.215,1690,5,4,0,0,1930,0,4,1.5,0,235000.0
98126,47.5186,-122.374,940,6,3,0,0,1951,0,2,1.0,0,275000.0
98004,47.6221,-122.193,1240,7,4,0,0,1952,0,2,2.0,0,727500.0
98053,47.683,-122.039,3040,7,3,0,0,2003,0,4,2.5,0,650000.0
98024,47.6033,-121.943,6050,11,3,3,0,2001,0,6,5.0,0,1600000.0
98125,47.7315,-122.305,1590,6,3,0,0,1944,0,4,1.0,0,365000.0
98052,47.6917,-122.084,2500,9,3,0,0,1984,0,3,1.75,0,662000.0
98038,47.3608,-122.056,1780,7,3,0,0,1978,0,3,2.5,0,270500.0
98092,47.2852,-122.19,1360,7,3,0,0,1978,0,2,1.5,0,200000.0
98075,47.5931,-122.071,4740,10,3,0,0,1987,0,4,3.25,0,970000.0
98198,47.4097,-122.316,1010,7,4,0,0,1962,0,3,1.5,0,160000.0
98010,47.3105,-122.021,1040,6,4,0,0,1971,0,3,1.0,0,204000.0
98058,47.4296,-122.161,1610,7,4,0,0,1985,0,3,2.25,0,358000.0
98011,47.7373,-122.197,1570,7,3,0,0,1979,0,4,1.75,0,452000.0
98103,47.6582,-122.345,1510,7,4,0,0,1900,0,2,2.0,0,595000.0
98042,47.3577,-122.16,1360,7,3,0,0,1994,0,3,2.0,0,249000.0
98055,47.449,-122.205,1970,8,3,0,0,1999,0,4,2.5,0,346900.0
98166,47.4169,-122.348,5403,12,4,4,1,1976,0,3,2.5,0,2125000.0
98056,47.5025,-122.186,1560,7,3,0,0,2003,0,4,2.5,0,280000.0
98032,47.3644,-122.28,2320,8,4,0,0,1973,0,4,1.75,0,318888.0
98075,47.5896,-122.009,2120,8,3,0,0,1967,0,3,2.25,0,530000.0
98031,47.3914,-122.169,2120,8,4,0,0,1983,0,3,2.25,0,375000.0
98052,47.7197,-122.131,3350,11,3,0,0,1988,0,4,2.5,0,910000.0
98006,47.5623,-122.116,2380,10,4,0,0,1991,0,4,2.5,0,782000.0
98106,47.5213,-122.357,1070,9,3,0,0,2008,0,2,2.0,0,259950.0
98058,47.4518,-122.16,2300,7,4,0,0,1979,0,4,2.75,0,315000.0
98168,47.4949,-122.3,1320,6,4,0,0,1943,0,2,1.0,0,215000.0
98040,47.5885,-122.248,2180,7,4,2,0,1946,0,3,1.75,0,705000.0
98199,47.6452,-122.411,4380,10,5,3,0,1952,0,3,3.0,0,1450000.0
98155,47.748999999999995,-122.305,1790,7,3,0,0,1949,0,3,1.75,0,451000.0
98055,47.4727,-122.198,750,6,4,0,0,1943,0,2,1.0,0,261000.0
98028,47.7403,-122.256,1300,7,5,0,0,1956,0,3,1.5,0,396000.0
98059,47.5146,-122.117,2990,9,3,3,0,1999,0,4,2.5,0,725000.0
98040,47.5666,-122.231,4640,11,3,1,0,1965,2003,7,3.5,0,1950000.0
98188,47.4339,-122.291,1400,7,3,0,0,1959,0,4,1.0,0,238000.0
98052,47.6368,-122.097,2750,8,4,0,0,1973,0,6,1.75,0,750000.0
98042,47.3628,-122.075,2050,7,3,0,0,1998,0,4,2.5,0,331500.0
98065,47.52,-121.845,2230,7,3,0,0,1978,0,4,3.0,0,460000.0
98092,47.2953,-122.083,2340,8,4,0,0,1982,0,4,2.25,0,404950.0
98103,47.6935,-122.352,2870,9,3,0,0,2014,0,3,2.5,0,880000.0
98074,47.6239,-122.023,4120,10,3,0,0,1997,0,4,2.5,0,863000.0
98005,47.5846,-122.168,2080,7,3,0,0,1960,0,3,1.75,0,638700.0
98053,47.6969,-122.026,1840,7,3,0,0,2008,0,3,2.5,0,435000.0
98178,47.505,-122.259,1180,6,4,0,0,1959,0,3,1.0,0,260000.0
98105,47.667,-122.289,2160,7,5,0,0,1927,0,5,2.75,0,671500.0
98109,47.6376,-122.353,1180,8,3,0,0,1907,0,3,1.0,0,610000.0
98014,47.6929,-121.87,1160,6,4,0,0,1937,0,2,0.75,0,405000.0
98038,47.3572,-122.015,1830,7,3,0,0,2003,0,4,2.5,0,338900.0
98075,47.5816,-121.97,3200,10,3,0,0,2004,0,4,4.0,0,720000.0
98108,47.5502,-122.311,2560,7,4,0,0,1927,0,5,3.0,0,442000.0
98122,47.6136,-122.299,2550,8,5,0,0,1902,0,5,2.75,0,650000.0
98058,47.4478,-122.161,1330,7,3,0,0,1981,0,3,1.75,0,263500.0
98038,47.4219,-122.007,1220,7,4,0,0,1963,0,2,1.0,0,300000.0
98002,47.3521,-122.212,1805,7,3,0,0,2009,0,3,2.5,0,266000.0
98077,47.7466,-122.029,6050,9,3,2,0,2009,0,4,4.0,0,930000.0
98028,47.7727,-122.229,2320,8,3,0,0,2004,0,4,2.5,0,530000.0
98023,47.3062,-122.371,1384,6,4,0,0,1965,0,3,1.0,0,180000.0
98065,47.5422,-121.86,2720,9,3,0,0,2005,0,3,2.5,0,619000.0
98003,47.3366,-122.306,1820,7,4,0,0,1962,0,3,1.5,0,264000.0
98116,47.573,-122.409,2130,7,4,4,0,1941,0,2,2.25,0,730000.0
98034,47.7258,-122.177,2060,7,3,0,0,1975,0,4,2.25,0,439000.0
98031,47.4025,-122.176,1420,7,4,0,0,1981,0,4,1.75,0,268500.0
98045,47.476000000000006,-121.755,1510,7,3,0,0,1985,0,3,1.75,0,330000.0
98122,47.6045,-122.307,2160,8,3,0,0,1903,2013,3,2.5,1,640000.0
98074,47.6366,-122.058,3180,11,4,0,0,1978,0,3,2.5,0,900000.0
98038,47.3725,-122.06,2110,8,4,0,0,1985,0,3,2.25,0,370000.0
98144,47.5897,-122.292,2060,8,5,0,0,1931,0,3,2.0,0,685000.0
98053,47.6277,-121.972,1830,7,3,0,0,1981,0,3,1.5,0,505000.0
98022,47.1803,-121.974,1820,7,4,0,0,1966,0,3,1.75,0,265000.0
98055,47.4489,-122.188,1610,8,3,0,0,2006,0,3,2.5,0,290000.0
98038,47.3665,-122.017,1780,7,3,0,0,2006,0,4,2.5,0,296000.0
98178,47.4964,-122.251,1840,7,3,0,0,1996,0,4,2.5,0,360000.0
98168,47.492,-122.317,1460,7,3,0,0,1997,0,3,1.75,0,240500.0
98126,47.5496,-122.373,1400,8,3,0,0,2007,0,2,2.5,0,372500.0
98045,47.5008,-121.776,3370,9,3,2,0,2004,0,3,2.5,0,595000.0
98023,47.2846,-122.341,3590,9,3,0,0,1997,0,4,3.0,0,515000.0
98040,47.5494,-122.216,3200,9,4,0,0,1962,0,4,2.25,0,1220000.0
98053,47.7123,-122.027,1670,8,3,0,0,2004,0,2,1.75,0,507000.0
98092,47.3131,-122.115,2420,9,3,0,0,1984,0,4,2.0,0,399950.0
98010,47.3122,-121.996,1430,7,3,0,0,1994,0,3,1.75,0,185000.0
98052,47.6947,-122.125,1440,7,3,0,0,1980,0,3,1.75,0,460000.0
98029,47.5665,-122.018,1450,7,3,0,0,1985,0,3,2.25,0,435500.0
98188,47.425,-122.283,3550,8,5,0,0,1966,0,4,2.75,0,469000.0
98103,47.6634,-122.34,1270,8,3,0,0,2000,0,2,3.0,0,531000.0
98177,47.7047,-122.373,940,7,3,0,0,1949,0,2,1.0,0,443500.0
98042,47.3666,-122.084,1670,7,3,0,0,1990,0,3,2.0,0,223000.0
98028,47.7466,-122.242,3100,8,3,0,0,1996,0,4,3.5,0,590000.0
98103,47.6972,-122.35,1100,7,3,0,0,1997,0,2,2.5,0,340000.0
98199,47.6372,-122.395,1870,8,4,0,0,1925,0,3,2.0,0,650000.0
98029,47.5694,-122.001,1930,8,4,0,0,1990,0,3,2.5,0,533600.0
98074,47.6214,-122.024,2540,9,3,0,0,2005,0,3,2.75,0,695000.0
98031,47.3961,-122.188,1280,7,4,0,0,1988,0,3,1.75,0,242000.0
98125,47.7162,-122.309,1820,7,3,0,0,1967,0,3,2.25,0,425000.0
98052,47.6844,-122.113,1490,7,3,0,0,1981,0,3,2.25,0,525000.0
98029,47.5737,-122.018,1880,8,3,0,0,1988,0,3,2.5,0,485000.0
98045,47.4474,-121.771,1250,7,3,0,0,1971,0,3,1.0,0,175000.0
98092,47.3128,-122.184,1440,8,3,0,0,1983,0,3,2.0,0,210000.0
98031,47.4022,-122.171,1920,7,3,0,0,1989,0,3,2.5,0,260000.0
98116,47.5671,-122.391,2060,7,3,0,0,1976,0,3,2.5,0,577000.0
98002,47.2876,-122.212,1210,7,4,0,0,1958,0,3,1.5,0,200000.0
98117,47.681999999999995,-122.372,1760,7,4,0,0,1927,0,2,1.75,0,605000.0
98133,47.7125,-122.331,990,6,4,0,0,1947,0,3,1.0,0,325000.0
98178,47.496,-122.239,960,6,4,0,0,1944,0,3,1.0,0,289500.0
98144,47.5876,-122.309,1660,9,3,0,0,2014,0,3,2.5,0,559950.0
98115,47.6821,-122.273,1900,8,4,1,0,1941,0,3,1.75,0,1042500.0
98199,47.6581,-122.396,1270,7,3,0,0,1970,0,3,2.25,0,543500.0
98042,47.3496,-122.094,3250,9,4,0,0,1983,0,4,2.25,0,480000.0
98022,47.1951,-122.001,960,6,5,0,0,1982,0,3,1.0,0,218000.0
98199,47.6539,-122.396,1330,7,4,0,0,1914,1945,2,1.75,0,565000.0
98056,47.5375,-122.178,2080,7,5,0,0,1968,0,3,1.75,0,426700.0
98028,47.7605,-122.267,2690,8,3,3,0,1957,0,3,2.5,0,650000.0
98105,47.6663,-122.326,890,7,3,0,0,1910,0,2,1.0,0,542000.0
98052,47.6978,-122.13,1070,7,3,0,0,1977,0,3,1.75,0,415000.0
98002,47.3221,-122.215,1200,6,4,0,0,1953,0,3,1.0,0,214000.0
98188,47.4488,-122.275,1360,7,5,0,0,1949,0,3,1.5,0,245000.0
98003,47.2681,-122.31,2050,8,3,0,0,1993,0,3,2.0,0,314500.0
98116,47.5821,-122.39,3000,9,5,0,0,1924,0,3,1.5,0,1120000.0
98136,47.5395,-122.39,1300,7,3,0,0,1963,0,2,2.0,0,378000.0
98001,47.336000000000006,-122.269,2250,7,3,0,0,1982,0,4,2.5,0,305000.0
98028,47.7679,-122.261,3740,8,4,0,0,1978,0,5,2.75,0,595000.0
98116,47.5818,-122.402,1660,9,3,1,0,2015,0,3,2.5,0,729500.0
98065,47.5317,-121.853,2360,7,3,0,0,2003,0,3,2.5,0,430000.0
98038,47.3647,-122.05,1760,7,3,0,0,1987,0,3,1.75,0,240000.0
98136,47.5338,-122.384,1680,7,3,0,0,1916,0,3,1.75,0,545000.0
98105,47.6681,-122.305,1320,7,3,0,0,1918,0,3,1.75,0,530000.0
98198,47.4152,-122.3,870,6,3,0,0,1939,0,1,1.0,0,157000.0
98146,47.5044,-122.35,1260,6,3,0,0,1925,0,4,1.0,0,425000.0
98166,47.4793,-122.346,1000,6,3,0,0,1944,0,3,1.0,0,220000.0
98077,47.7627,-122.076,2020,8,4,0,0,1976,0,4,1.75,0,521000.0
98118,47.5193,-122.274,1920,7,3,2,0,1952,0,3,1.0,0,325000.0
98126,47.555,-122.379,2150,7,4,0,0,1911,0,3,2.0,0,597500.0
98065,47.526,-121.826,1470,7,3,0,0,1999,0,3,2.5,0,337000.0
98052,47.655,-122.124,3180,10,3,2,0,1991,0,3,2.5,0,1000000.0
98034,47.7022,-122.224,3930,8,4,4,1,1957,0,3,2.5,0,3070000.0
98105,47.6718,-122.267,990,6,3,0,0,1943,0,3,1.0,0,495000.0
98052,47.6327,-122.109,2770,8,3,0,0,2001,0,4,3.5,0,748000.0
98004,47.6245,-122.198,1250,7,4,0,0,1953,0,3,1.5,0,888000.0
98045,47.4761,-121.758,1140,7,3,0,0,1986,0,3,1.75,0,269900.0
